n_words,n_sents,flesch_re,sentiment,gase,pti,teg,rci,pai,nava,nava_arc,lewi_idx,lewi_drop,cd_index,vads,ties,attachment,horsemen_total,criticism,contempt,defensiveness,stonewalling,vader_score,nrc_score,liwc_score,emo_anger,emo_sadness,emo_fear,emo_joy,emo_trust,emo_disgust,emo_surprise,emo_anticipation,id,gold_sentiment,gold_emotion
33,3,64.9,0.3134,0.794,0.5,0.3983,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6486,0.0294,0.9997,0,0,0,2,0,0,0,0,is_0342,neu,41044|1|4|44|2|20|1|2|7|7|9|1|1|3|4|0|0|2|3|1|1|0|0|0|1|1|1|1|0|3|4|2|3|3|2|0|joy|3|4|0410441|i was in a dancing-tavern and the atmosphere was one of waiting á for the end of the world.  suddenly people began dancing wildly
14,2,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0343,neu,41044|1|4|44|2|20|1|2|7|7|9|2|3|3|4|4|2|2|2|1|0|0|0|0|3|2|3|2|0|0|1|0|3|2|2|2|fear|3|4|0410442|i was travelling back home by boat with two friends of mine after á a lovely holiday trip.  the night and the sea were dark
78,5,91.2,-0.0918,0.6725,0.9231,0.2294,0.0411,0.3333,0.0,Flat / Unresolved,1,0.1147,0.0833,0.1154,-0.0,anxious,0,0,0,0,0,-0.5859,-0.0128,-0.9992,1,0,0,0,0,0,0,0,is_0344,neu,41044|1|4|44|2|20|1|2|7|7|9|3|1|2|4|2|0|2|3|0|0|0|1|2|1|1|3|3|3|1|1|3|1|2|3|0|anger|2|4|0410443|i was at home
44,3,90.0,0.0,0.6727,0.5714,0.0,0.0,0.3951,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0345,neu,41044|1|4|44|2|20|1|2|7|7|9|4|1|4|4|4|1|2|5|1|0|1|0|2|2|2|0|1|0|1|1|0|3|3|3|2|sadness|4|4|0410444|i tried to talk to my parents over the phone
18,2,56.7,0.0,0.7,0.0,0.0,0.1,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0346,neu,41045|1|4|45|2|30|8|2|6|5|1|4|2|4|2|0|1|0|0|0|0|0|0|0|1|1|3|3|1|1|5|0|1|2|3|1|sadness|4|2|0410454|my child
26,2,73.2,-0.265,0.6205,0.3333,0.5299,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,is_0347,neu,41045|1|4|45|2|30|8|2|6|5|1|5|3|4|2|4|0|0|2|0|0|0|0|2|1|1|3|2|2|0|5|3|3|3|3|0|disgust|4|2|0410455|on a trip abroad
12,1,67.8,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0348,neu,41045|1|4|45|2|30|8|2|6|5|1|7|3|4|2|3|0|0|2|0|1|0|0|1|3|2|3|0|2|2|5|3|0|2|0|0|guilt|4|2|0410457|i had been guilty of gossiping and blaming others
7,1,91.0,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0349,neu,"41046|1|4|46|2|27|8|2|7|1|1|5|1|3|4|4|0|1|2|1|0|0|0|1|1|2|3|3|3|1|1|1|2|2|2|0|disgust|3|4|0410465|while watching the movie called \deer hunter\"" on tv"
8,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.375,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0350,neu,41047|1|4|47|2|21|1|2|7|7|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|fear|0|0|0410472|while cycling in the country
6,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.5,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0351,neu,41047|1|4|47|2|21|1|2|7|7|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|disgust|0|0|0410475|when i heard about the advances an acquaintance of mine had made á to my friends
13,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.2308,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0352,neu,41047|1|4|47|2|21|1|2|7|7|2|6|3|4|2|0|0|1|0|1|0|0|0|0|3|2|3|2|3|1|1|3|2|2|0|0|shame|4|2|0410476|when after having had sexual intercourse with a friend
20,2,86.7,0.1806,0.7542,0.6667,0.3612,0.0,0.3333,,NA,,,0.0,0.15,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,is_0353,neu,41048|1|4|48|2|22|1|2|5|6|2|1|1|1|2|4|0|2|1|0|0|0|0|0|2|2|1|2|1|1|5|1|3|3|0|0|joy|1|2|0410481|during lectures
7,2,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0354,neu,41048|1|4|48|2|22|1|2|5|6|2|2|2|1|3|4|0|2|1|1|0|0|0|0|2|2|3|0|0|3|5|0|0|0|0|0|fear|1|3|0410482|at night
5,1,49.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0355,neu,41048|1|4|48|2|22|1|2|5|6|2|3|2|2|3|2|0|0|2|0|0|0|0|0|1|2|3|0|3|3|1|0|2|1|0|0|anger|2|3|0410483|in a tram
24,2,81.9,0.0,0.45,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.25,0.0,anxious,0,0,0,0,0,0.1531,0.0,0.0,0,1,0,1,0,0,0,0,is_0356,neu,41048|1|4|48|2|22|1|2|5|6|2|4|3|4|1|0|0|1|1|0|0|1|0|0|3|3|1|1|2|4|1|3|3|3|3|1|sadness|4|1|0410484|a relationship in which i had put my trust
9,1,100,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0357,neu,41048|1|4|48|2|22|1|2|5|6|2|5|2|4|1|4|1|2|4|1|0|1|0|2|1|1|3|0|0|4|1|0|2|2|0|2|disgust|4|1|0410485|a nightmare.  i was dreaming about bloodsuckers
13,1,96.0,0.0,0.7,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0358,neu,41048|1|4|48|2|22|1|2|5|6|2|6|3|4|3|0|0|0|0|0|0|0|0|0|3|0|3|1|3|1|3|3|1|1|0|0|shame|4|3|0410486|i told evil lies about a close friend of mine.  i was evil in á order to sound jolly
9,1,100,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0359,neu,41048|1|4|48|2|22|1|2|5|6|2|7|3|3|3|0|1|0|4|0|1|0|1|0|1|3|1|1|3|1|5|2|1|2|3|1|guilt|3|3|0410487|i met my ex boyfriend by chance.  we separated a few months ago á and i am now with a new boyfriend.  my ex boyfriend looked á depressed
7,1,30.5,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0360,neu,41049|1|4|49|2|21|8|2|7|7|3|3|3|1|4|4|0|0|1|0|0|0|0|1|3|2|3|2|3|3|1|1|2|1|2|0|anger|1|4|0410493|a male
20,2,74.0,0.0,0.7,0.3333,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0361,neu,41049|1|4|49|2|21|8|2|7|7|3|5|4|1|4|2|0|0|0|1|0|0|0|1|2|2|3|2|0|2|3|3|3|1|0|0|disgust|1|4|0410495|while walking on the street with a good friend of mine
19,2,94.8,0.3592,0.8078,0.75,0.7184,0.0,0.3333,,NA,,,0.0,0.3158,0.0,anxious,0,0,0,0,0,0.8402,0.1053,0.9999,0,0,0,2,0,0,0,0,is_0362,neu,41050|1|4|50|2|26|1|2|5|5|9|1|3|4|4|0|0|2|1|0|1|0|0|0|1|3|1|1|1|1|5|1|3|2|3|0|joy|4|4|0410501|after having at last finished my master's thesis
15,1,67.5,-0.4588,0.5624,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.4,0.0,anxious,0,0,0,0,0,-0.5267,-0.0667,0.0,0,0,1,0,0,0,0,0,is_0363,neu,41050|1|4|50|2|26|1|2|5|5|9|2|3|4|2|3|1|0|1|0|0|1|0|0|2|2|2|1|2|1|5|1|3|2|3|2|fear|4|2|0410502|while preparing my master's thesis
5,1,83.3,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0364,neu,41050|1|4|50|2|26|1|2|5|5|9|5|3|4|4|0|0|0|1|0|0|0|0|0|1|1|3|3|3|2|1|3|1|1|3|0|disgust|4|4|0410505|after the first of may
14,2,91.0,-0.3675,0.3602,0.3333,0.7351,0.0,0.3333,,NA,,,0.0,1.0,0.0,anxious,0,0,0,0,0,-0.5423,0.0,0.0,0,2,1,0,0,0,0,0,is_0365,neu,41050|1|4|50|2|26|1|2|5|5|9|6|3|4|2|0|0|0|0|0|0|0|0|0|1|2|3|3|2|2|1|3|1|1|3|0|shame|4|2|0410506|after our sad first of may party
17,1,55.2,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0366,neu,41050|1|4|50|2|26|1|2|5|5|9|7|3|4|1|0|0|0|0|0|0|0|0|0|1|2|3|0|0|1|5|0|2|2|3|0|guilt|4|1|0410507|at my summer job
12,1,81.9,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0367,neu,41051|1|4|51|2|21|1|1|7|1|1|4|4|2|3|2|1|0|2|1|0|1|0|0|1|0|0|2|1|1|4|0|2|3|2|2|sadness|2|3|0410514|being away from a very close friend
13,1,76.5,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0368,neu,41052|1|4|52|2|27|1|2|8|8|1|1|1|3|2|1|0|0|1|1|1|0|0|1|1|2|1|1|1|4|5|0|3|3|3|0|joy|3|2|0410521|while having a discussion with a colleague of mine
15,2,100,-0.2294,0.6312,0.75,0.4588,0.0,0.3333,,NA,,,0.0,0.8,0.0,anxious,0,0,0,0,0,-0.5267,-0.0667,0.0,0,0,1,0,0,0,0,0,is_0369,neu,41052|1|4|52|2|27|1|2|8|8|1|2|4|3|4|4|1|1|4|1|0|1|0|3|2|2|3|3|3|1|2|3|1|1|2|2|fear|3|4|0410522|while he was drunk
6,1,87.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0370,neu,41052|1|4|52|2|27|1|2|8|8|1|4|1|3|4|3|1|1|3|0|0|1|0|2|1|2|3|2|2|3|4|0|1|2|1|2|sadness|3|4|0410524|i could not meet my love
9,1,94.3,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.3333,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0371,neu,41052|1|4|52|2|27|1|2|8|8|1|5|0|3|3|4|2|1|2|1|0|1|0|3|1|3|3|3|3|1|1|3|1|1|3|3|disgust|3|3|0410525|once again
10,1,95.2,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0372,neu,41053|1|4|53|2|20|1|2|0|4|1|5|1|1|3|0|0|1|1|0|0|0|0|0|1|1|3|3|0|0|2|2|2|2|0|0|disgust|1|3|0410535|in the morning
6,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0373,neu,41053|1|4|53|2|20|1|2|0|4|1|6|3|3|2|2|0|2|2|1|0|0|0|0|3|1|2|2|1|4|4|1|1|1|0|0|shame|3|2|0410536|my boyfriend's mother
13,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4404,0.0769,0.9999,0,0,0,0,0,0,0,0,is_0374,neu,41054|1|4|54|2|19|1|2|8|6|1|1|3|2|2|1|0|1|2|0|1|0|0|0|1|2|1|1|1|2|4|1|3|3|0|0|joy|2|2|0410541|i got a letter from my best friend
9,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0375,neu,41054|1|4|54|2|19|1|2|8|6|1|3|3|3|1|1|1|0|2|1|0|1|0|1|2|1|3|3|2|2|1|2|2|2|2|2|anger|3|1|0410543|my parents put pressure on me to buy clothes
17,1,65.2,-0.1901,0.643,0.8333,0.0,0.0,0.3333,,NA,,,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0,-0.0556,0.0,0,2,0,0,0,0,0,0,is_0376,neu,41054|1|4|54|2|19|1|2|8|6|1|4|4|1|2|0|1|0|3|1|0|1|0|0|3|1|1|2|0|2|4|1|2|2|0|2|sadness|1|2|0410544|when my grandfather died
12,1,96.0,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0377,neu,41054|1|4|54|2|19|1|2|8|6|1|5|4|1|3|1|1|0|1|0|0|0|0|0|3|2|3|3|2|1|3|2|2|2|1|1|disgust|1|3|0410545|at school
15,1,84.5,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0378,neu,41055|1|4|55|2|20|1|2|4|1|1|3|3|4|3|4|0|2|2|0|0|0|0|2|2|1|3|3|3|4|1|0|2|1|0|0|anger|4|3|0410553|disagreements with mother.  when i moved from kankaanpss
15,1,100,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0379,neu,41055|1|4|55|2|20|1|2|4|1|1|4|3|4|2|0|1|0|2|1|0|0|0|1|1|3|2|0|1|1|5|1|2|3|1|1|sadness|4|2|0410554|when i had to move away from home to study
7,1,66.8,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0380,neu,41055|1|4|55|2|20|1|2|4|1|1|6|3|4|2|3|0|2|3|0|0|0|0|2|3|0|3|0|3|1|4|2|1|3|0|0|shame|4|2|0410556|when i realized that i had been wrong about a person close to me
9,1,94.3,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0381,neu,41057|1|4|57|2|25|1|2|7|6|1|4|1|4|4|2|1|2|1|1|0|1|0|1|1|2|3|3|2|0|0|0|1|0|3|2|sadness|4|4|0410574|the breaking up of a relationship.  we decided that the á relationship could not carry on
16,2,82.4,-0.2294,0.6312,0.6667,0.4588,0.0,0.3333,,NA,,,0.0833,0.375,0.0,anxious,0,0,0,0,0,-0.5859,-0.0625,-0.9998,1,0,0,0,0,0,0,0,is_0382,neu,41057|1|4|57|2|25|1|2|7|6|1|7|2|3|3|2|0|1|1|0|0|0|1|1|3|1|3|0|3|1|5|0|1|1|3|0|guilt|3|3|0410577|at my job
20,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.15,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0383,neu,41058|1|4|58|2|20|1|2|7|5|1|2|3|3|2|0|0|1|0|0|0|0|0|0|3|1|3|2|0|4|3|0|0|0|0|0|fear|3|2|0410582|i borrowed a car which was supposed to be used for a long journey á a few hours later
8,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0384,neu,41058|1|4|58|2|20|1|2|7|5|1|3|2|3|2|0|0|0|0|0|0|0|0|0|1|2|3|2|2|2|3|2|2|2|0|0|anger|3|2|0410583|an utterance
8,2,44.2,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,secure,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0385,neu,41058|1|4|58|2|20|1|2|7|5|1|5|3|4|3|0|0|0|1|1|0|1|0|0|2|2|3|0|2|2|2|3|1|1|0|1|disgust|4|3|0410585|a man tried to have sexual intercourse with me
9,1,94.3,0.3612,0.5584,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,is_0386,neu,41058|1|4|58|2|20|1|2|7|5|1|6|3|3|3|0|0|2|0|0|0|0|0|0|2|1|3|2|1|1|2|3|1|2|3|0|shame|3|3|0410586|i told my friend about how i had calculated my salary by cheating a á little.  when my friend remarked about it
8,1,61.2,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0387,neu,41058|1|4|58|2|20|1|2|7|5|1|7|3|4|3|0|0|2|1|1|0|1|0|0|3|2|2|0|0|1|2|3|1|0|0|1|guilt|4|3|0410587|i am going steady with a boy
10,1,95.2,0.0,0.7,0.5,0.0,0.0,0.5,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0388,neu,41059|1|4|59|2|20|1|1|5|6|1|5|3|2|2|1|1|1|1|1|0|0|0|0|2|2|3|2|3|0|5|1|2|2|1|1|disgust|2|2|0410595|in a lift a drunken
14,1,83.9,0.128,0.7384,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4588,0.0714,0.0,0,0,0,0,0,0,0,1,is_0389,neu,41059|1|4|59|2|20|1|1|5|6|1|7|1|3|2|0|0|0|1|0|0|0|0|0|1|2|3|3|1|1|1|2|1|3|0|0|guilt|3|2|0410597|for the sheer pleasure of it
7,1,91.0,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0390,neu,41060|1|4|60|2|22|1|2|7|7|1|2|3|2|2|2|1|0|1|0|0|0|0|0|3|1|3|2|1|1|5|3|3|2|3|1|fear|2|2|0410602|when abroad
12,1,88.9,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.5,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0391,neu,41060|1|4|60|2|22|1|2|7|7|1|5|3|4|4|3|1|2|2|0|0|0|0|3|2|1|3|1|3|3|5|3|1|1|2|1|disgust|4|4|0410605|when i was working
16,1,95.4,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0392,neu,41060|1|4|60|2|22|1|2|7|7|1|6|4|4|3|2|1|0|1|0|0|0|0|0|2|1|3|1|1|1|5|2|1|2|1|1|shame|4|3|0410606|while working as a domestic helper
19,1,98.5,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.1579,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0393,neu,41060|1|4|60|2|22|1|2|7|7|1|7|1|4|3|0|0|0|1|0|0|0|0|0|1|1|3|3|3|2|5|3|1|1|1|0|guilt|4|3|0410607|when i decided to move away from my parent's home
8,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4215,0.0,0.9999,0,0,0,0,0,0,0,0,is_0394,neu,41061|1|4|61|2|20|1|2|5|5|1|1|1|1|2|0|0|1|2|0|1|0|0|1|1|1|1|1|1|3|4|1|3|3|1|0|joy|1|2|0410611|when i went to a job interview
6,1,87.9,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0395,neu,41061|1|4|61|2|20|1|2|5|5|1|2|3|1|3|2|1|2|1|0|0|0|0|1|3|1|2|2|1|1|3|1|2|3|2|1|fear|1|3|0410612|my episode of fright happened when i came to study.  i had to á stand in front of my still unknown fellow students and talk about á myself.  my hands shook
31,2,73.8,0.0,0.7,0.8,0.0,0.0,0.3333,,NA,,,0.0,0.0968,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0396,neu,41062|1|4|62|2|19|6|1|7|1|0|7|3|4|2|4|1|1|3|1|0|0|0|0|3|3|2|2|2|1|1|2|1|2|0|1|guilt|4|2|0410627|i felt guilty when i spent a night at my boyfriend's place
6,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0397,neu,41063|1|4|63|2|20|1|2|7|7|1|1|1|2|3|1|0|2|2|1|1|0|0|2|1|3|1|1|1|2|4|1|3|3|3|0|joy|2|3|0410631|i was in a restaurant with my boyfriend when i saw my best female á friend after not seeing her for two weeks.  we rejoyced
8,1,100,0.0,0.7,0.5,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0398,neu,41063|1|4|63|2|20|1|2|7|7|1|2|3|1|4|4|0|2|0|1|0|0|0|0|3|2|3|2|1|1|1|1|1|1|0|0|fear|1|4|0410632|one evening
10,1,100,0.5661,0.6403,0.0,0.0,0.0,0.0,,NA,,,0.0,1.0,0.0,anxious,0,0,0,0,0,-0.033,-0.2,-1.0,2,1,0,0,0,0,0,0,is_0399,neu,41063|1|4|63|2|20|1|2|7|7|1|3|4|2|4|4|0|2|3|0|0|0|0|0|3|1|3|2|3|2|5|3|2|3|0|0|anger|2|4|0410633|my brother told me that a person (whom i know) had insulted him.  á i am very fond of my brother
33,3,85.4,-0.0257,0.415,0.875,0.0386,0.0,0.3333,,NA,,,0.0,0.1818,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,is_0400,neu,41063|1|4|63|2|20|1|2|7|7|1|4|4|4|4|3|2|2|4|1|0|1|0|1|1|2|3|3|2|4|1|0|1|3|0|3|sadness|4|4|0410634|my guinea-pig had been ill for a couple of days.  one evening
24,2,100,-0.2107,0.3868,0.0,0.4215,0.25,0.0,,NA,,,0.0,0.25,0.0,anxious,0,0,0,0,0,-0.4939,-0.0417,-0.9998,1,1,0,0,0,0,0,0,is_0401,neu,41063|1|4|63|2|20|1|2|7|7|1|5|3|1|1|1|0|1|3|0|0|0|0|2|1|1|3|2|3|3|1|3|2|0|2|0|disgust|1|1|0410635|i happened to see two boys fighting
23,1,80.5,-0.6369,0.2589,0.6667,0.0,0.0,0.3333,,NA,,,0.0833,0.5217,0.0,anxious,0,0,0,0,0,-0.5859,-0.0435,-0.9998,1,1,0,0,0,0,0,0,is_0402,neu,41063|1|4|63|2|20|1|2|7|7|1|6|3|3|2|1|2|2|1|1|0|0|0|0|2|3|3|3|3|1|3|2|1|1|0|2|shame|3|2|0410636|i had been away all night without having told my parents about á it.  in the morning when i came home
7,1,66.8,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0403,neu,41064|1|4|64|2|25|1|2|6|1|2|6|2|1|1|1|0|0|0|1|0|0|0|0|2|0|3|2|0|1|5|1|2|2|2|0|shame|1|1|0410646|i feel guilty as i am not working
21,1,84.8,0.3612,0.8084,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,is_0404,neu,41069|1|4|69|2|34|1|2|4|6|2|1|1|1|3|0|0|1|1|0|1|0|0|0|1|2|1|1|1|2|1|1|3|3|2|0|joy|1|3|0410691|when my red-cheeked
30,2,87.3,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.1,0.0,disorganised,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0405,neu,41069|1|4|69|2|34|1|2|4|6|2|3|2|3|4|2|0|2|3|1|0|0|1|2|1|1|3|3|0|2|1|3|2|2|3|0|anger|3|4|0410693|without my permission
48,3,88.4,0.1204,0.7361,0.7143,0.1806,0.0222,0.3333,,NA,,,0.0,0.1875,0.0,anxious,0,0,0,0,0,0.4767,0.0,0.9995,0,0,0,1,0,0,0,0,is_0406,neu,41070|1|4|70|2|28|1|2|6|6|1|1|1|4|4|2|1|2|2|1|1|1|0|2|1|1|1|2|1|2|4|1|3|2|3|2|joy|4|4|0410701|after my vacations
24,2,88.9,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0407,neu,41070|1|4|70|2|28|1|2|6|6|1|2|1|1|4|3|1|0|2|0|0|0|0|2|2|1|3|2|2|4|5|0|0|2|2|1|fear|1|4|0410702|i work at a day care centre
14,2,72.8,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.2143,0.0,anxious,0,0,0,0,0,0.4019,0.0714,0.0,0,0,0,0,0,0,0,0,is_0408,neu,41070|1|4|70|2|28|1|2|6|6|1|3|1|2|4|3|2|2|2|0|0|0|0|2|1|1|3|3|3|3|5|3|3|2|0|2|anger|2|4|0410703|i was on vacation
22,2,68.8,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.1364,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0409,neu,41070|1|4|70|2|28|1|2|6|6|1|5|1|2|2|1|1|1|0|0|0|0|0|0|2|1|3|2|0|3|4|2|2|2|0|1|disgust|2|2|0410705|while travelling in a bus
